,sub_cluster,words,cluster
2584,Relationship Markers (Subsequent Action),before,(Super cluster 6: Time)
2585,Relationship Markers (Subsequent Action),late,(Super cluster 6: Time)
2586,Relationship Markers (Subsequent Action),next,(Super cluster 6: Time)
2587,Relationship Markers (Subsequent Action),soon,(Super cluster 6: Time)
2588,Relationship Markers (Subsequent Action),then,(Super cluster 6: Time)
2589,Relationship Markers (Subsequent Action),until,(Super cluster 6: Time)
2590,Relationship Markers (Subsequent Action),afterward,(Super cluster 6: Time)
2591,Relationship Markers (Subsequent Action),afterwards,(Super cluster 6: Time)
2592,Relationship Markers (Subsequent Action),later,(Super cluster 6: Time)
2593,Relationship Markers (Subsequent Action),latter,(Super cluster 6: Time)
2594,Periods of Time,age,(Super cluster 6: Time)
2595,Periods of Time,fall,(Super cluster 6: Time)
,,autum,
2596,Periods of Time,month,(Super cluster 6: Time)
2597,Periods of Time,season,(Super cluster 6: Time)
2598,Periods of Time,summer,(Super cluster 6: Time)
2599,Periods of Time,week,(Super cluster 6: Time)
2600,Periods of Time,weekend,(Super cluster 6: Time)
2601,Periods of Time,winter,(Super cluster 6: Time)
2602,Periods of Time,year,(Super cluster 6: Time)
2603,Periods of Time,century,(Super cluster 6: Time)
2604,Periods of Time,decade,(Super cluster 6: Time)
2605,Periods of Time,generation,(Super cluster 6: Time)
2606,Periods of Time,spring,(Super cluster 6: Time)
2607,Periods of Time,weekday,(Super cluster 6: Time)
2608,Time (General),time,(Super cluster 6: Time)
2609,Time (General),bedtime,(Super cluster 6: Time)
2610,Time (General),daytime,(Super cluster 6: Time)
2611,Time (General),dinnertime,(Super cluster 6: Time)
2612,Time (General),lunchtime,(Super cluster 6: Time)
2613,Time Measurement Devices,calendar,(Super cluster 6: Time)
2614,Time Measurement Devices,clock,(Super cluster 6: Time)
2615,Time Measurement Devices,watch,(Super cluster 6: Time)
2616,Time Measurement Devices,date,(Super cluster 6: Time)
2617,Time Measurement Devices,o'clock,(Super cluster 6: Time)
2618,Parts of a Day,day,(Super cluster 6: Time)
2619,Parts of a Day,evening,(Super cluster 6: Time)
2620,Parts of a Day,hour,(Super cluster 6: Time)
2621,Parts of a Day,minute,(Super cluster 6: Time)
2622,Parts of a Day,morning,(Super cluster 6: Time)
2623,Parts of a Day,night,(Super cluster 6: Time)
2624,Parts of a Day,noon,(Super cluster 6: Time)
2625,Parts of a Day,second,(Super cluster 6: Time)
2626,Parts of a Day,tonight,(Super cluster 6: Time)
2627,Parts of a Day,afternoon,(Super cluster 6: Time)
2628,Parts of a Day,midnight,(Super cluster 6: Time)
2629,Parts of a Day,overnight,(Super cluster 6: Time)
2630,Parts of a Day,sundown,(Super cluster 6: Time)
2631,Parts of a Day,sunrise,(Super cluster 6: Time)
2632,Parts of a Day,sunset,(Super cluster 6: Time)
2633,Days and Months,April,(Super cluster 6: Time)
2634,Days and Months,August,(Super cluster 6: Time)
2635,Days and Months,December,(Super cluster 6: Time)
2636,Days and Months,February,(Super cluster 6: Time)
2637,Days and Months,Friday,(Super cluster 6: Time)
2638,Days and Months,January,(Super cluster 6: Time)
2639,Days and Months,July,(Super cluster 6: Time)
2640,Days and Months,June,(Super cluster 6: Time)
2641,Days and Months,March,(Super cluster 6: Time)
2642,Days and Months,May,(Super cluster 6: Time)
2643,Days and Months,Monday,(Super cluster 6: Time)
2644,Days and Months,November,(Super cluster 6: Time)
2645,Days and Months,October,(Super cluster 6: Time)
2646,Days and Months,Saturday,(Super cluster 6: Time)
2647,Days and Months,September,(Super cluster 6: Time)
2648,Days and Months,Sunday,(Super cluster 6: Time)
2649,Days and Months,Thursday,(Super cluster 6: Time)
2650,Days and Months,Tuesday,(Super cluster 6: Time)
2651,Days and Months,Wednesday,(Super cluster 6: Time)
2652,Frequency and Duration,long,(Super cluster 6: Time)
2653,Frequency and Duration,never,(Super cluster 6: Time)
2654,Frequency and Duration,often,(Super cluster 6: Time)
2655,Frequency and Duration,once,(Super cluster 6: Time)
2656,Frequency and Duration,sometimes,(Super cluster 6: Time)
2657,Frequency and Duration,always,(Super cluster 6: Time)
2658,Frequency and Duration,anymore,(Super cluster 6: Time)
2659,Frequency and Duration,awhile,(Super cluster 6: Time)
2660,Frequency and Duration,daily,(Super cluster 6: Time)
2661,Frequency and Duration,ever,(Super cluster 6: Time)
2662,Frequency and Duration,forever,(Super cluster 6: Time)
2663,Frequency and Duration,frequent,(Super cluster 6: Time)
2664,Frequency and Duration,hourly,(Super cluster 6: Time)
2665,Frequency and Duration,rare,(Super cluster 6: Time)
2666,Frequency and Duration,regular,(Super cluster 6: Time)
2667,Frequency and Duration,repeat,(Super cluster 6: Time)
2668,Frequency and Duration,seldom,(Super cluster 6: Time)
2669,Frequency and Duration,twice,(Super cluster 6: Time)
2670,Frequency and Duration,usual,(Super cluster 6: Time)
2671,Frequency and Duration,weekly,(Super cluster 6: Time)
2672,Speed,fast,(Super cluster 6: Time)
2673,Speed,hurry,(Super cluster 6: Time)
2674,Speed,quick,(Super cluster 6: Time)
2675,Speed,race,(Super cluster 6: Time)
2676,Speed,rush,(Super cluster 6: Time)
2677,Speed,slow,(Super cluster 6: Time)
2678,Speed,speed,(Super cluster 6: Time)
2679,Speed,sudden,(Super cluster 6: Time)
2680,Speed,dash,(Super cluster 6: Time)
2681,Speed,slowdown,(Super cluster 6: Time)
2682,Relationship Markers (Contrast),but,(Super cluster 7: Comparison and Contrast)
2683,Relationship Markers (Contrast),else,(Super cluster 7: Comparison and Contrast)
2684,Relationship Markers (Contrast),not,(Super cluster 7: Comparison and Contrast)
2685,Relationship Markers (Contrast),or,(Super cluster 7: Comparison and Contrast)
2686,Relationship Markers (Contrast),still,(Super cluster 7: Comparison and Contrast)
2687,Relationship Markers (Contrast),than,(Super cluster 7: Comparison and Contrast)
2688,Relationship Markers (Contrast),without,(Super cluster 7: Comparison and Contrast)
2689,Relationship Markers (Contrast),yet,(Super cluster 7: Comparison and Contrast)
2690,Relationship Markers (Contrast),against,(Super cluster 7: Comparison and Contrast)
2691,Relationship Markers (Contrast),compare,(Super cluster 7: Comparison and Contrast)
2692,Relationship Markers (Contrast),either,(Super cluster 7: Comparison and Contrast)
2693,Relationship Markers (Contrast),except,(Super cluster 7: Comparison and Contrast)
2694,Relationship Markers (Contrast),instead,(Super cluster 7: Comparison and Contrast)
2695,Relationship Markers (Contrast),neither,(Super cluster 7: Comparison and Contrast)
2696,Relationship Markers (Contrast),unless,(Super cluster 7: Comparison and Contrast)
2697,Relationship Markers (Contrast),whether,(Super cluster 7: Comparison and Contrast)
2698,Relationship Markers (Addition),and,(Super cluster 7: Comparison and Contrast)
2699,Relationship Markers (Addition),of,(Super cluster 7: Comparison and Contrast)
2700,Relationship Markers (Addition),too,(Super cluster 7: Comparison and Contrast)
2701,Relationship Markers (Addition),with,(Super cluster 7: Comparison and Contrast)
2702,Similarity,alike,(Super cluster 7: Comparison and Contrast)
2703,Similarity,copy,(Super cluster 7: Comparison and Contrast)
2704,Similarity,equal,(Super cluster 7: Comparison and Contrast)
2705,Similarity,even,(Super cluster 7: Comparison and Contrast)
2706,Similarity,example,(Super cluster 7: Comparison and Contrast)
2707,Similarity,like,(Super cluster 7: Comparison and Contrast)
2708,Similarity,same,(Super cluster 7: Comparison and Contrast)
2709,Similarity,similar,(Super cluster 7: Comparison and Contrast)
2710,Similarity,twin,(Super cluster 7: Comparison and Contrast)
2711,Dissimilarity,change,(Super cluster 7: Comparison and Contrast)
2712,Dissimilarity,difference,(Super cluster 7: Comparison and Contrast)
2713,Dissimilarity,different,(Super cluster 7: Comparison and Contrast)
2714,Dissimilarity,opposite,(Super cluster 7: Comparison and Contrast)
2715,Dissimilarity,unequal,(Super cluster 7: Comparison and Contrast)
2716,Dissimilarity,unlike,(Super cluster 7: Comparison and Contrast)
,,grey,
2717,Color,black,(Super cluster 8: Color)
2718,Color,blue,(Super cluster 8: Color)
2719,Color,brown,(Super cluster 8: Color)
2720,Color,color,(Super cluster 8: Color)
2721,Color,gold,(Super cluster 8: Color)
2722,Color,gray,(Super cluster 8: Color)
2723,Color,green,(Super cluster 8: Color)
2724,Color,orange,(Super cluster 8: Color)
2725,Color,pink,(Super cluster 8: Color)
2726,Color,purple,(Super cluster 8: Color)
2727,Color,red,(Super cluster 8: Color)
2728,Color,white,(Super cluster 8: Color)
2729,Color,yellow,(Super cluster 8: Color)
2730,Color,blonde,(Super cluster 8: Color)
2731,Color,colorful,(Super cluster 8: Color)
2732,Color,silver,(Super cluster 8: Color)
2733,Paint,paint,(Super cluster 8: Color)
2734,Recording/Translating Information,record,(Super cluster 9: Verbal Interactions)
2735,Recording/Translating Information,recording,(Super cluster 9: Verbal Interactions)
2736,Recording/Translating Information,video,(Super cluster 9: Verbal Interactions)
2737,Promises,promise,(Super cluster 9: Verbal Interactions)
2738,Exclamations (General),ah,(Super cluster 9: Verbal Interactions)
2739,Exclamations (General),aha,(Super cluster 9: Verbal Interactions)
2740,Exclamations (General),bye,(Super cluster 9: Verbal Interactions)
2741,Exclamations (General),gee,(Super cluster 9: Verbal Interactions)
2742,Exclamations (General),good-bye,(Super cluster 9: Verbal Interactions)
2743,Exclamations (General),ha,(Super cluster 9: Verbal Interactions)
2744,Exclamations (General),hello,(Super cluster 9: Verbal Interactions)
2745,Exclamations (General),hey,(Super cluster 9: Verbal Interactions)
2746,Exclamations (General),hi,(Super cluster 9: Verbal Interactions)
2747,Exclamations (General),ho,(Super cluster 9: Verbal Interactions)
2748,Exclamations (General),maybe,(Super cluster 9: Verbal Interactions)
2749,Exclamations (General),no,(Super cluster 9: Verbal Interactions)
2750,Exclamations (General),oh,(Super cluster 9: Verbal Interactions)
2751,Exclamations (General),ok,(Super cluster 9: Verbal Interactions)
2752,Exclamations (General),okay,(Super cluster 9: Verbal Interactions)
2753,Exclamations (General),ooh,(Super cluster 9: Verbal Interactions)
2754,Exclamations (General),wow,(Super cluster 9: Verbal Interactions)
2755,Exclamations (General),yes,(Super cluster 9: Verbal Interactions)
2756,Exclamations (General),goodnight,(Super cluster 9: Verbal Interactions)
2757,Exclamations (General),wow,(Super cluster 9: Verbal Interactions)
2758,Communication (Positive Information),agree,(Super cluster 9: Verbal Interactions)
2759,Communication (Positive Information),bless,(Super cluster 9: Verbal Interactions)
2760,Communication (Positive Information),greet,(Super cluster 9: Verbal Interactions)
2761,Communication (Positive Information),pray,(Super cluster 9: Verbal Interactions)
2762,Communication (Positive Information),thank,(Super cluster 9: Verbal Interactions)
2763,Communication (Positive Information),welcome,(Super cluster 9: Verbal Interactions)
2764,Communication (Positive Information),compliment,(Super cluster 9: Verbal Interactions)
2765,Communication (Positive Information),cooperate,(Super cluster 9: Verbal Interactions)
2766,Communication (Positive Information),encourage,(Super cluster 9: Verbal Interactions)
2767,Communication (Positive Information),praise,(Super cluster 9: Verbal Interactions)
2768,Communication (Confrontation/Negative Information),blame,(Super cluster 9: Verbal Interactions)
2769,Communication (Confrontation/Negative Information),cheat,(Super cluster 9: Verbal Interactions)
2770,Communication (Confrontation/Negative Information),lie,(Super cluster 9: Verbal Interactions)
2771,Communication (Confrontation/Negative Information),accuse,(Super cluster 9: Verbal Interactions)
2772,Communication (Confrontation/Negative Information),argue,(Super cluster 9: Verbal Interactions)
2773,Communication (Confrontation/Negative Information),complain,(Super cluster 9: Verbal Interactions)
2774,Communication (Confrontation/Negative Information),dare,(Super cluster 9: Verbal Interactions)
2775,Communication (Confrontation/Negative Information),disagree,(Super cluster 9: Verbal Interactions)
2776,Communication (Confrontation/Negative Information),disobey,(Super cluster 9: Verbal Interactions)
2777,Communication (Confrontation/Negative Information),quarrel,(Super cluster 9: Verbal Interactions)
2778,Communication (Confrontation/Negative Information),scold,(Super cluster 9: Verbal Interactions)
2779,Communication (Confrontation/Negative Information),tease,(Super cluster 9: Verbal Interactions)
2780,Communication (Confrontation/Negative Information),warn,(Super cluster 9: Verbal Interactions)
2781,Communication (Supervision/Commands),correct,(Super cluster 9: Verbal Interactions)
2782,Communication (Supervision/Commands),let,(Super cluster 9: Verbal Interactions)
2783,Communication (Supervision/Commands),obey,(Super cluster 9: Verbal Interactions)
2784,Communication (Supervision/Commands),advice,(Super cluster 9: Verbal Interactions)
2785,Communication (Supervision/Commands),allow,(Super cluster 9: Verbal Interactions)
2786,Communication (Supervision/Commands),command,(Super cluster 9: Verbal Interactions)
2787,Communication (Supervision/Commands),control,(Super cluster 9: Verbal Interactions)
2788,Communication (Supervision/Commands),demand,(Super cluster 9: Verbal Interactions)
2789,Communication (Supervision/Commands),direct,(Super cluster 9: Verbal Interactions)
2790,Communication (Supervision/Commands),excuse,(Super cluster 9: Verbal Interactions)
2791,Communication (Supervision/Commands),forbid,(Super cluster 9: Verbal Interactions)
2792,Communication (Supervision/Commands),force,(Super cluster 9: Verbal Interactions)
2793,Communication (Supervision/Commands),permit,(Super cluster 9: Verbal Interactions)
2794,Communication (Supervision/Commands),refuse,(Super cluster 9: Verbal Interactions)
2795,Communication (Supervision/Commands),remind,(Super cluster 9: Verbal Interactions)
2796,Communication (Supervision/Commands),require,(Super cluster 9: Verbal Interactions)
2797,Communication (General),speak,(Super cluster 9: Verbal Interactions)
2798,Communication (General),speech,(Super cluster 9: Verbal Interactions)
2799,Communication (General),talk,(Super cluster 9: Verbal Interactions)
2800,Communication (General),chat,(Super cluster 9: Verbal Interactions)
2801,Communication (General),discuss,(Super cluster 9: Verbal Interactions)
2802,Communication (General),statement,(Super cluster 9: Verbal Interactions)
2803,Persuasion/Advice,advise,(Super cluster 9: Verbal Interactions)
2804,Persuasion/Advice,appeal,(Super cluster 9: Verbal Interactions)
2805,Persuasion/Advice,beg,(Super cluster 9: Verbal Interactions)
2806,Persuasion/Advice,convince,(Super cluster 9: Verbal Interactions)
2807,Persuasion/Advice,cue,(Super cluster 9: Verbal Interactions)
2808,Persuasion/Advice,persuade,(Super cluster 9: Verbal Interactions)
2809,Persuasion/Advice,recommend,(Super cluster 9: Verbal Interactions)
2810,Persuasion/Advice,suggest,(Super cluster 9: Verbal Interactions)
2811,Communication (Information Previously Withheld),admit,(Super cluster 9: Verbal Interactions)
2812,Communication (Information Previously Withheld),tattle,(Super cluster 9: Verbal Interactions)
